,Unnamed: 0,name,url,party,state,district,chamber,congress_numbers,start,end,last_name,state_abbreviation,rep_id,last_name_state
675,675,"Miller, Carol D.",https://www.congress.gov/member/carol-miller/M001205,Republican,West Virginia,3,House,[116],2019,inf,Miller,WV,M001205,Miller (WV)
676,676,"Miller, Gary G.",https://www.congress.gov/member/gary-miller/M001139,Republican,California,31,House,[113],2013,2015.0,Miller,CA,M001139,Miller (CA)
677,677,"Miller, George",https://www.congress.gov/member/george-miller/M000725,Democratic,California,11,House,[113],2013,2015.0,Miller,CA,M000725,Miller (CA)
678,678,"Miller, Jeff",https://www.congress.gov/member/jeff-miller/M001144,Republican,Florida,1,House,"[107, 108, 109, 110, 111, 112, 113, 114]",2001,2017.0,Miller,FL,M001144,Miller (FL)
679,679,"Minnick, Walter",https://www.congress.gov/member/walter-minnick/M001175,Democratic,Idaho,1,House,[111],2009,2011.0,Minnick,ID,M001175,Minnick (ID)
680,680,"Mitchell, Harry E.",https://www.congress.gov/member/harry-mitchell/M001167,Democratic,Arizona,5,House,"[110, 111]",2007,2011.0,Mitchell,AZ,M001167,Mitchell (AZ)
681,681,"Mitchell, Paul",https://www.congress.gov/member/paul-mitchell/M001201,Republican,Michigan,10,House,"[115, 116]",2017,inf,Mitchell,MI,M001201,Mitchell (MI)
682,682,"Mollohan, Alan B.",https://www.congress.gov/member/alan-mollohan/M000844,Democratic,West Virginia,1,House,"[98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1983,2011.0,Mollohan,WV,M000844,Mollohan (WV)
683,683,"Moolenaar, John R.",https://www.congress.gov/member/john-moolenaar/M001194,Republican,Michigan,4,House,"[114, 115, 116]",2015,inf,Moolenaar,MI,M001194,Moolenaar (MI)
684,684,"Mooney, Alexander X.",https://www.congress.gov/member/alexander-mooney/M001195,Republican,West Virginia,2,House,"[114, 115, 116]",2015,inf,Mooney,WV,M001195,Mooney (WV)
685,685,"Moore, Dennis",https://www.congress.gov/member/dennis-moore/M001140,Democratic,Kansas,3,House,"[106, 107, 108, 109, 110, 111]",1999,2011.0,Moore,KS,M001140,Moore (KS)
686,686,"Moore, Gwen",https://www.congress.gov/member/gwen-moore/M001160,Democratic,Wisconsin,4,House,"[109, 110, 111, 112, 113, 114, 115, 116]",2005,inf,Moore,WI,M001160,Moore (WI)
687,687,"Moran, James P.",https://www.congress.gov/member/james-moran/M000933,Democratic,Virginia,8,House,"[102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113]",1991,2015.0,Moran,VA,M000933,Moran (VA)
688,688,"Moran, Jerry",https://www.congress.gov/member/jerry-moran/M000934,Republican,Kansas,1,House,"[105, 106, 107, 108, 109, 110, 111]",1997,2011.0,Moran,KS,M000934,Moran (KS)
689,689,"Morelle, Joseph D.",https://www.congress.gov/member/joseph-morelle/M001206,Democratic,New York,25,House,"[115, 116]",2018,inf,Morelle,NY,M001206,Morelle (NY)
690,690,"Moulton, Seth",https://www.congress.gov/member/seth-moulton/M001196,Democratic,Massachusetts,6,House,"[114, 115, 116]",2015,inf,Moulton,MA,M001196,Moulton (MA)
691,691,"Mucarsel-Powell, Debbie",https://www.congress.gov/member/debbie-mucarsel-powell/M001207,Democratic,Florida,26,House,[116],2019,inf,Mucarsel-Powell,FL,M001207,Mucarsel-Powell (FL)
692,692,"Mullin, Markwayne",https://www.congress.gov/member/markwayne-mullin/M001190,Republican,Oklahoma,2,House,"[113, 114, 115, 116]",2013,inf,Mullin,OK,M001190,Mullin (OK)
693,693,"Mulvaney, Mick",https://www.congress.gov/member/mick-mulvaney/M001182,Republican,South Carolina,5,House,"[112, 113, 114, 115]",2011,2017.0,Mulvaney,SC,M001182,Mulvaney (SC)
694,694,"Murphy, Christopher",https://www.congress.gov/member/christopher-murphy/M001169,Democratic,Connecticut,5,House,"[110, 111, 112]",2007,2013.0,Murphy,CT,M001169,Murphy (CT)
695,695,"Murphy, Gregory",https://www.congress.gov/member/gregory-murphy/M001210,Republican,North Carolina,3,House,[116],2019,inf,Murphy,NC,M001210,Murphy (NC)
696,696,"Murphy, Patrick",https://www.congress.gov/member/patrick-murphy/M001191,Democratic,Florida,18,House,"[113, 114]",2013,2017.0,Murphy,FL,M001191,Murphy (FL)
697,697,"Murphy, Patrick J.",https://www.congress.gov/member/patrick-murphy/M001168,Democratic,Pennsylvania,8,House,"[110, 111]",2007,2011.0,Murphy,PA,M001168,Murphy (PA)
698,698,"Murphy, Scott",https://www.congress.gov/member/scott-murphy/M001178,Democratic,New York,20,House,[111],2009,2011.0,Murphy,NY,M001178,Murphy (NY)
699,699,"Murphy, Stephanie N.",https://www.congress.gov/member/stephanie-murphy/M001202,Democratic,Florida,7,House,"[115, 116]",2017,inf,Murphy,FL,M001202,Murphy (FL)
700,700,"Murphy, Tim",https://www.congress.gov/member/tim-murphy/M001151,Republican,Pennsylvania,18,House,"[108, 109, 110, 111, 112, 113, 114, 115]",2003,2017.0,Murphy,PA,M001151,Murphy (PA)
701,701,"Murtha, John P.",https://www.congress.gov/member/john-murtha/M001120,Democratic,Pennsylvania,12,House,"[93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1973,2010.0,Murtha,PA,M001120,Murtha (PA)
702,702,"Musgrave, Marilyn N.",https://www.congress.gov/member/marilyn-musgrave/M001152,Republican,Colorado,4,House,"[108, 109, 110]",2003,2009.0,Musgrave,CO,M001152,Musgrave (CO)
703,703,"Myrick, Sue Wilkins",https://www.congress.gov/member/sue-myrick/M001134,Republican,North Carolina,9,House,"[104, 105, 106, 107, 108, 109, 110, 111, 112]",1995,2013.0,Myrick,NC,M001134,Myrick (NC)
704,704,"Nadler, Jerrold",https://www.congress.gov/member/jerrold-nadler/N000002,Democratic,New York,10,House,"[113, 114, 115, 116]",2013,inf,Nadler,NY,N000002,Nadler (NY)
705,705,"Nadler, Jerrold",https://www.congress.gov/member/jerrold-nadler/N000002,Democratic,New York,8,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Nadler,NY,N000002,Nadler (NY)
706,706,"Napolitano, Grace F.",https://www.congress.gov/member/grace-napolitano/N000179,Democratic,California,32,House,"[113, 114, 115, 116]",2013,inf,Napolitano,CA,N000179,Napolitano (CA)
707,707,"Napolitano, Grace F.",https://www.congress.gov/member/grace-napolitano/N000179,Democratic,California,38,House,"[108, 109, 110, 111, 112]",2003,2013.0,Napolitano,CA,N000179,Napolitano (CA)
708,708,"Neal, Richard E.",https://www.congress.gov/member/richard-neal/N000015,Democratic,Massachusetts,1,House,"[113, 114, 115, 116]",2013,inf,Neal,MA,N000015,Neal (MA)
709,709,"Neal, Richard E.",https://www.congress.gov/member/richard-neal/N000015,Democratic,Massachusetts,2,House,"[101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1989,2013.0,Neal,MA,N000015,Neal (MA)
710,710,"Negrete McLeod, Gloria",https://www.congress.gov/member/gloria-negrete-mcleod/N000187,Democratic,California,35,House,[113],2013,2015.0,Negrete McLeod,CA,N000187,Negrete McLeod (CA)
711,711,"Neguse, Joe",https://www.congress.gov/member/joe-neguse/N000191,Democratic,Colorado,2,House,[116],2019,inf,Neguse,CO,N000191,Neguse (CO)
712,712,"Nelson, Bill",https://www.congress.gov/member/clarence-nelson/N000032,Democratic,Florida,11,House,"[98, 99, 100, 101]",1983,1991.0,Nelson,FL,N000032,Nelson (FL)
713,713,"Neugebauer, Randy",https://www.congress.gov/member/randy-neugebauer/N000182,Republican,Texas,19,House,"[108, 109, 110, 111, 112, 113, 114]",2003,2017.0,Neugebauer,TX,N000182,Neugebauer (TX)
714,714,"Newhouse, Dan",https://www.congress.gov/member/dan-newhouse/N000189,Republican,Washington,4,House,"[114, 115, 116]",2015,inf,Newhouse,WA,N000189,Newhouse (WA)
715,715,"Noem, Kristi L.",https://www.congress.gov/member/kristi-noem/N000184,Republican,South Dakota,At Large,House,"[112, 113, 114, 115]",2011,2019.0,Noem,SD,N000184,Noem (SD)
716,716,"Nolan, Richard M.",https://www.congress.gov/member/richard-nolan/N000127,Democratic,Minnesota,8,House,"[113, 114, 115]",2013,2019.0,Nolan,MN,N000127,Nolan (MN)
717,717,"Norcross, Donald",https://www.congress.gov/member/donald-norcross/N000188,Democratic,New Jersey,1,House,"[113, 114, 115, 116]",2014,inf,Norcross,NJ,N000188,Norcross (NJ)
718,718,"Norman, Ralph",https://www.congress.gov/member/ralph-norman/N000190,Republican,South Carolina,5,House,"[115, 116]",2017,inf,Norman,SC,N000190,Norman (SC)
719,719,"Delegate Norton, Eleanor Holmes",https://www.congress.gov/member/eleanor-norton/N000147,Democratic,District of Columbia,At Large,House,"[102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1991,inf,Delegate Norton,DC,N000147,Delegate Norton (DC)
720,720,"Norwood, Charles W.",https://www.congress.gov/member/charles-norwood/N000159,Republican,Georgia,10,House,[110],2007,2007.0,Norwood,GA,N000159,Norwood (GA)
721,721,"Nugent, Richard B.",https://www.congress.gov/member/richard-nugent/N000185,Republican,Florida,11,House,"[113, 114]",2013,2017.0,Nugent,FL,N000185,Nugent (FL)
722,722,"Nunes, Devin",https://www.congress.gov/member/devin-nunes/N000181,Republican,California,22,House,"[113, 114, 115, 116]",2013,inf,Nunes,CA,N000181,Nunes (CA)
723,723,"Nunes, Devin",https://www.congress.gov/member/devin-nunes/N000181,Republican,California,21,House,"[108, 109, 110, 111, 112]",2003,2013.0,Nunes,CA,N000181,Nunes (CA)
724,724,"Nunnelee, Alan",https://www.congress.gov/member/alan-nunnelee/N000186,Republican,Mississippi,1,House,"[112, 113, 114]",2011,2015.0,Nunnelee,MS,N000186,Nunnelee (MS)
725,725,"Nye, Glenn C.",https://www.congress.gov/member/glenn-nye/N000183,Democratic,Virginia,2,House,[111],2009,2011.0,Nye,VA,N000183,Nye (VA)
726,726,"O'Halleran, Tom",https://www.congress.gov/member/tom-o-halleran/O000171,Democratic,Arizona,1,House,"[115, 116]",2017,inf,O'Halleran,AZ,O000171,O'Halleran (AZ)
727,727,"O'Rourke, Beto",https://www.congress.gov/member/beto-o-rourke/O000170,Democratic,Texas,16,House,"[113, 114, 115]",2013,2019.0,O'Rourke,TX,O000170,O'Rourke (TX)
728,728,"Oberstar, James L.",https://www.congress.gov/member/james-oberstar/O000006,Democratic,Minnesota,8,House,"[94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1975,2011.0,Oberstar,MN,O000006,Oberstar (MN)
729,729,"Obey, David R.",https://www.congress.gov/member/david-obey/O000007,Democratic,Wisconsin,7,House,"[91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1969,2011.0,Obey,WI,O000007,Obey (WI)
730,730,"Ocasio-Cortez, Alexandria",https://www.congress.gov/member/alexandria-ocasio-cortez/O000172,Democratic,New York,14,House,[116],2019,inf,Ocasio-Cortez,NY,O000172,Ocasio-Cortez (NY)
731,731,"Olson, Pete",https://www.congress.gov/member/pete-olson/O000168,Republican,Texas,22,House,"[111, 112, 113, 114, 115, 116]",2009,inf,Olson,TX,O000168,Olson (TX)
732,732,"Olver, John W.",https://www.congress.gov/member/john-olver/O000085,Democratic,Massachusetts,1,House,"[102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1991,2013.0,Olver,MA,O000085,Olver (MA)
733,733,"Omar, Ilhan",https://www.congress.gov/member/ilhan-omar/O000173,Democratic,Minnesota,5,House,[116],2019,inf,Omar,MN,O000173,Omar (MN)
734,734,"Ortiz, Solomon P.",https://www.congress.gov/member/solomon-ortiz/O000107,Democratic,Texas,27,House,"[98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1983,2011.0,Ortiz,TX,O000107,Ortiz (TX)
735,735,"Owens, William L.",https://www.congress.gov/member/william-owens/O000169,Democratic,New York,21,House,[113],2013,2015.0,Owens,NY,O000169,Owens (NY)
736,736,"Palazzo, Steven M.",https://www.congress.gov/member/steven-palazzo/P000601,Republican,Mississippi,4,House,"[112, 113, 114, 115, 116]",2011,inf,Palazzo,MS,P000601,Palazzo (MS)
737,737,"Pallone, Frank, Jr.",https://www.congress.gov/member/frank-pallone/P000034,Democratic,New Jersey,6,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1993,inf,Pallone,NJ,P000034,Pallone (NJ)
738,738,"Pallone, Frank, Jr.",https://www.congress.gov/member/frank-pallone/P000034,Democratic,New Jersey,3,House,"[100, 101, 102]",1987,1993.0,Pallone,NJ,P000034,Pallone (NJ)
739,739,"Palmer, Gary J.",https://www.congress.gov/member/gary-palmer/P000609,Republican,Alabama,6,House,"[114, 115, 116]",2015,inf,Palmer,AL,P000609,Palmer (AL)
740,740,"Panetta, Jimmy",https://www.congress.gov/member/jimmy-panetta/P000613,Democratic,California,20,House,"[115, 116]",2017,inf,Panetta,CA,P000613,Panetta (CA)
741,741,"Pappas, Chris",https://www.congress.gov/member/chris-pappas/P000614,Democratic,New Hampshire,1,House,[116],2019,inf,Pappas,NH,P000614,Pappas (NH)
742,742,"Pascrell, Bill, Jr.",https://www.congress.gov/member/william-pascrell/P000096,Democratic,New Jersey,9,House,"[113, 114, 115, 116]",2013,inf,Pascrell,NJ,P000096,Pascrell (NJ)
743,743,"Pascrell, Bill, Jr.",https://www.congress.gov/member/william-pascrell/P000096,Democratic,New Jersey,8,House,"[105, 106, 107, 108, 109, 110, 111, 112]",1997,2013.0,Pascrell,NJ,P000096,Pascrell (NJ)
744,744,"Pastor, Ed",https://www.congress.gov/member/ed-pastor/P000099,Democratic,Arizona,7,House,[113],2013,2015.0,Pastor,AZ,P000099,Pastor (AZ)
745,745,"Paul, Ron",https://www.congress.gov/member/ron-paul/P000583,Republican,Texas,14,House,"[105, 106, 107, 108, 109, 110, 111, 112]",1997,2013.0,Paul,TX,P000583,Paul (TX)
746,746,"Paulsen, Erik",https://www.congress.gov/member/erik-paulsen/P000594,Republican,Minnesota,3,House,"[111, 112, 113, 114, 115]",2009,2019.0,Paulsen,MN,P000594,Paulsen (MN)
747,747,"Payne, Donald M.",https://www.congress.gov/member/donald-payne/P000149,Democratic,New Jersey,10,House,"[101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1989,2012.0,Payne,NJ,P000149,Payne (NJ)
748,748,"Payne, Donald M., Jr.",https://www.congress.gov/member/donald-payne/P000604,Democratic,New Jersey,10,House,"[112, 113, 114, 115, 116]",2012,inf,Payne,NJ,P000604,Payne (NJ)
749,749,"Pearce, Stevan",https://www.congress.gov/member/stevan-pearce/P000588,Republican,New Mexico,2,House,"[112, 113, 114, 115]",2011,2019.0,Pearce,NM,P000588,Pearce (NM)
750,750,"Pelosi, Nancy",https://www.congress.gov/member/nancy-pelosi/P000197,Democratic,California,12,House,"[113, 114, 115, 116]",2013,inf,Pelosi,CA,P000197,Pelosi (CA)
751,751,"Pelosi, Nancy",https://www.congress.gov/member/nancy-pelosi/P000197,Democratic,California,8,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Pelosi,CA,P000197,Pelosi (CA)
752,752,"Pence, Greg",https://www.congress.gov/member/greg-pence/P000615,Republican,Indiana,6,House,[116],2019,inf,Pence,IN,P000615,Pence (IN)
753,753,"Pence, Mike",https://www.congress.gov/member/mike-pence/P000587,Republican,Indiana,6,House,"[108, 109, 110, 111, 112]",2003,2013.0,Pence,IN,P000587,Pence (IN)
754,754,"Perlmutter, Ed",https://www.congress.gov/member/ed-perlmutter/P000593,Democratic,Colorado,7,House,"[110, 111, 112, 113, 114, 115, 116]",2007,inf,Perlmutter,CO,P000593,Perlmutter (CO)
755,755,"Perriello, Thomas S.P.",https://www.congress.gov/member/thomas-perriello/P000600,Democratic,Virginia,5,House,[111],2009,2011.0,Perriello,VA,P000600,Perriello (VA)
756,756,"Perry, Scott",https://www.congress.gov/member/scott-perry/P000605,Republican,Pennsylvania,10,House,[116],2019,inf,Perry,PA,P000605,Perry (PA)
757,757,"Perry, Scott",https://www.congress.gov/member/scott-perry/P000605,Republican,Pennsylvania,4,House,"[113, 114, 115]",2013,2019.0,Perry,PA,P000605,Perry (PA)
758,758,"Peters, Gary C.",https://www.congress.gov/member/gary-peters/P000595,Democratic,Michigan,14,House,[113],2013,2015.0,Peters,MI,P000595,Peters (MI)
759,759,"Peters, Scott H.",https://www.congress.gov/member/scott-peters/P000608,Democratic,California,52,House,"[113, 114, 115, 116]",2013,inf,Peters,CA,P000608,Peters (CA)
760,760,"Peterson, Collin C.",https://www.congress.gov/member/collin-peterson/P000258,Democratic,Minnesota,7,House,"[102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1991,inf,Peterson,MN,P000258,Peterson (MN)
761,761,"Peterson, John E.",https://www.congress.gov/member/john-peterson/P000263,Republican,Pennsylvania,5,House,"[105, 106, 107, 108, 109, 110]",1997,2009.0,Peterson,PA,P000263,Peterson (PA)
762,762,"Petri, Thomas E.",https://www.congress.gov/member/tom-petri/P000265,Republican,Wisconsin,6,House,"[96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113]",1979,2015.0,Petri,WI,P000265,Petri (WI)
763,763,"Phillips, Dean",https://www.congress.gov/member/dean-phillips/P000616,Democratic,Minnesota,3,House,[116],2019,inf,Phillips,MN,P000616,Phillips (MN)
764,764,"Pickering, Charles W. ""Chip""",https://www.congress.gov/member/charles-pickering/P000323,Republican,Mississippi,3,House,"[105, 106, 107, 108, 109, 110]",1997,2009.0,Pickering,MS,P000323,Pickering (MS)
765,765,"Resident Commissioner Pierluisi, Pedro R.",https://www.congress.gov/member/pedro-pierluisi/P000596,Democratic,Puerto Rico,At Large,House,"[111, 112, 113, 114]",2009,2017.0,Resident Commissioner Pierluisi,PR,P000596,Resident Commissioner Pierluisi (PR)
766,766,"Pingree, Chellie",https://www.congress.gov/member/chellie-pingree/P000597,Democratic,Maine,1,House,"[111, 112, 113, 114, 115, 116]",2009,inf,Pingree,ME,P000597,Pingree (ME)
767,767,"Pittenger, Robert",https://www.congress.gov/member/robert-pittenger/P000606,Republican,North Carolina,9,House,"[113, 114, 115]",2013,2019.0,Pittenger,NC,P000606,Pittenger (NC)
768,768,"Pitts, Joseph R.",https://www.congress.gov/member/joseph-pitts/P000373,Republican,Pennsylvania,16,House,"[105, 106, 107, 108, 109, 110, 111, 112, 113, 114]",1997,2017.0,Pitts,PA,P000373,Pitts (PA)
770,770,"Platts, Todd Russell",https://www.congress.gov/member/todd-platts/P000585,Republican,Pennsylvania,19,House,"[107, 108, 109, 110, 111, 112]",2001,2013.0,Platts,PA,P000585,Platts (PA)
771,771,"Pocan, Mark",https://www.congress.gov/member/mark-pocan/P000607,Democratic,Wisconsin,2,House,"[113, 114, 115, 116]",2013,inf,Pocan,WI,P000607,Pocan (WI)
772,772,"Poe, Ted",https://www.congress.gov/member/ted-poe/P000592,Republican,Texas,2,House,"[109, 110, 111, 112, 113, 114, 115]",2005,2019.0,Poe,TX,P000592,Poe (TX)
773,773,"Poliquin, Bruce",https://www.congress.gov/member/bruce-poliquin/P000611,Republican,Maine,2,House,"[114, 115]",2015,2019.0,Poliquin,ME,P000611,Poliquin (ME)
774,774,"Polis, Jared",https://www.congress.gov/member/jared-polis/P000598,Democratic,Colorado,2,House,"[111, 112, 113, 114, 115]",2009,2019.0,Polis,CO,P000598,Polis (CO)
775,775,"Pomeroy, Earl",https://www.congress.gov/member/earl-pomeroy/P000422,Democratic,North Dakota,At Large,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111]",1993,2011.0,Pomeroy,ND,P000422,Pomeroy (ND)
776,776,"Pompeo, Mike",https://www.congress.gov/member/mike-pompeo/P000602,Republican,Kansas,4,House,"[112, 113, 114, 115]",2011,2017.0,Pompeo,KS,P000602,Pompeo (KS)
777,777,"Porter, Jon C.",https://www.congress.gov/member/jon-porter/P000589,Republican,Nevada,3,House,"[108, 109, 110]",2003,2009.0,Porter,NV,P000589,Porter (NV)
778,778,"Porter, Katie",https://www.congress.gov/member/katie-porter/P000618,Democratic,California,45,House,[116],2019,inf,Porter,CA,P000618,Porter (CA)
779,779,"Portman, Rob",https://www.congress.gov/member/rob-portman/P000449,Republican,Ohio,2,House,"[103, 104, 105, 106, 107, 108, 109]",1993,2007.0,Portman,OH,P000449,Portman (OH)
780,780,"Posey, Bill",https://www.congress.gov/member/bill-posey/P000599,Republican,Florida,8,House,"[113, 114, 115, 116]",2013,inf,Posey,FL,P000599,Posey (FL)
781,781,"Posey, Bill",https://www.congress.gov/member/bill-posey/P000599,Republican,Florida,15,House,"[111, 112]",2009,2013.0,Posey,FL,P000599,Posey (FL)
782,782,"Pressley, Ayanna",https://www.congress.gov/member/ayanna-pressley/P000617,Democratic,Massachusetts,7,House,[116],2019,inf,Pressley,MA,P000617,Pressley (MA)
